recno,Symbad_Hyades,PAM_clust,sil_width
52826,FALSE,2,0.0211334410686264
52830,FALSE,2,0.11835171837268502
52832,FALSE,2,0.2948722106753054
52845,FALSE,2,0.20920139374920216
52848,FALSE,2,0.14900215997973026
52867,FALSE,2,0.03136215121402462
52870,FALSE,2,0.22147155974749663
52881,FALSE,2,0.1460450739885758
52884,FALSE,2,0.1460876360689774
52891,FALSE,2,0.22328198631411078
52910,FALSE,2,0.048709727113286104
52921,FALSE,2,0.2635537066429702
52928,FALSE,2,0.05709538316776882
52934,FALSE,2,0.3294480153639548
52935,FALSE,2,0.1848847507552561
52951,FALSE,2,0.020082565285482648
52953,FALSE,2,0.010142195166668916
52963,FALSE,2,0.2237680593444316
52964,FALSE,2,0.03641842745001196
52971,FALSE,2,0.22205511897110228
52972,FALSE,2,0.2843885383466814
52973,FALSE,2,0.16701802072775546
52998,FALSE,2,0.04462959747607927
53005,FALSE,2,0.027210530983360907
53014,FALSE,2,0.12879889752458054
53023,FALSE,2,0.027911522104127135
53028,FALSE,2,0.12902090933493718
53049,FALSE,2,0.10012822320251691
53052,FALSE,2,0.04938165080142956
53070,FALSE,2,0.044565478905519346
53099,FALSE,2,0.1922842049093357
53101,FALSE,2,0.17961122002721555
53104,FALSE,2,0.2865118631078116
53126,FALSE,2,0.01877034813680642
53128,FALSE,2,0.04158557426724165
53136,FALSE,2,0.05796798863297423
53139,FALSE,2,0.3337001549396643
53152,FALSE,2,0.093283637281278
53158,FALSE,2,0.028591381585273724
53162,FALSE,2,0.1831235666027771
53173,FALSE,2,0.07109314651364232
53176,FALSE,2,0.23454421197426945
53180,FALSE,2,0.06763901808531843
53187,FALSE,2,0.22042249705784842
53188,TRUE,2,0.17989848237626777
53201,FALSE,2,0.09824883025680546
53203,FALSE,2,0.07732434328492856
53206,FALSE,2,0.03974473431780969
53207,FALSE,2,0.2566650859398251
53210,FALSE,2,0.17697550551915397
53212,FALSE,2,0.07952328014139069
53213,FALSE,2,0.014490616033852405
53226,FALSE,2,0.2116300697853847
53231,FALSE,2,0.20130879710067445
53233,FALSE,2,0.18937847536626196
53235,FALSE,2,0.17948265875990993
53264,FALSE,2,7.888584431245563e-4
53267,FALSE,2,0.3173489047729291
53275,FALSE,2,0.0037200362137342472
53280,FALSE,2,0.16996663057588407
53281,FALSE,2,0.29744445470295566
53283,FALSE,2,0.056115632858166786
53294,FALSE,2,0.12440555826130494
53301,FALSE,2,0.0725442209330576
53303,FALSE,2,0.037336314535599276
53316,FALSE,2,0.14324577693530943
53319,FALSE,2,0.0317195825756457
53328,FALSE,2,0.058864613618517615
53331,FALSE,2,0.1319379015216194
53336,FALSE,2,0.06694341943287306
53344,FALSE,2,0.2611392934777157
53355,FALSE,2,0.08017865845164973
53367,FALSE,2,0.30579439369854905
53370,FALSE,2,0.30281258720132453
53373,FALSE,2,0.34222308405346297
53376,FALSE,2,0.2782519409802584
53377,FALSE,2,0.15769022539848704
53378,FALSE,2,0.0028821831735167305
53380,FALSE,2,0.14511683343525247
53385,FALSE,2,0.18454975254693343
53403,FALSE,2,0.12451509264134095
53412,FALSE,2,0.2970098830578387
53418,FALSE,2,0.04928506964282558
53421,FALSE,2,0.26265942303631395
53433,FALSE,2,0.21164321489725801
53440,FALSE,2,0.15742846495554208
53451,FALSE,2,0.3017421246548493
53457,FALSE,2,0.29540238012482034
53465,FALSE,2,0.18850212008050543
53470,FALSE,2,0.143301063329997
53477,FALSE,2,0.1645929786960227
53509,FALSE,2,0.2178814481854097
53521,FALSE,2,0.036300249604550756
53522,FALSE,2,0.15257367692697804
53527,FALSE,2,0.03718582157287115
53541,FALSE,2,0.03987197854452718
53549,FALSE,2,0.1968577883537911
53553,FALSE,2,0.0339160502525008
53558,FALSE,2,0.3292992908657341
53561,FALSE,2,0.23390727114543516
53569,FALSE,2,0.25510246674060816
53577,FALSE,2,0.059131370362583466
53583,TRUE,2,0.19206348790651084
53584,FALSE,2,0.3441357944704873
53595,FALSE,2,0.2141801162440012
53607,FALSE,2,0.2929865629619498
53612,FALSE,2,0.35791701302332507
53632,FALSE,2,0.15999424219806702
53635,FALSE,2,0.3411061238754352
53646,FALSE,2,0.34322482294961665
53649,FALSE,2,0.23705293379120762
53655,TRUE,2,0.2225958111592504
53660,FALSE,2,0.22938643593208474
53665,FALSE,2,0.1422422142958262
53675,FALSE,2,0.3678820255461944
53688,FALSE,2,0.28674592914372854
53691,FALSE,2,0.00494093697422277
53693,FALSE,2,0.008628521928845244
53700,FALSE,2,0.050460774635669996
53708,FALSE,2,0.2755291954600964
53712,FALSE,2,0.3637613031505802
53728,FALSE,2,0.16910248948880238
53729,FALSE,2,0.13770099246443002
53730,FALSE,2,0.027965069252500505
53731,FALSE,2,0.08764482901150747
53763,FALSE,2,0.07995245964687957
53764,FALSE,2,0.052144602761213577
53768,FALSE,2,0.10665352663685644
53769,FALSE,2,0.04057913811967964
53788,FALSE,2,0.3286414822115254
53809,FALSE,2,0.19374501938677685
53811,FALSE,2,0.16699158377285386
53812,FALSE,2,0.2206612597630344
53814,FALSE,2,0.18218089815030553
53821,FALSE,2,0.14212005154002755
53836,FALSE,2,0.342101750190398
53837,FALSE,2,0.276683148505131
53840,FALSE,2,0.1845213503673633
53842,FALSE,2,0.2952253190279632
53856,FALSE,2,0.12007110428536252
53857,FALSE,2,0.18207255672664163
53860,FALSE,2,0.18445653001836987
53861,FALSE,2,0.21761418854390224
53865,TRUE,2,0.16959524675157506
53873,FALSE,2,0.028148364066426925
53876,FALSE,2,0.11740285638215282
53877,TRUE,2,0.08451116234471819
53879,FALSE,2,0.13592433550987576
53880,FALSE,2,0.24851434857929003
53884,FALSE,2,0.00795769418826943
53890,FALSE,2,0.07635594132269587
53899,FALSE,2,0.13313833370377287
53910,FALSE,2,0.18176295575901488
53912,TRUE,2,0.21951553766345294
53916,FALSE,2,0.1064853013429677
53917,FALSE,2,0.180757402784759
53919,FALSE,2,0.15823653221972905
53920,FALSE,2,0.28191442854956067
53922,FALSE,2,0.26101329024993875
53925,FALSE,2,0.37981064981154394
53929,TRUE,2,0.21966481577110952
53938,FALSE,2,0.3283681275392802
53939,FALSE,2,0.1626951606982024
53948,FALSE,2,0.36164038941804855
53949,FALSE,2,0.209547005512282
53955,FALSE,2,0.023400603326166253
53965,FALSE,2,0.3196497137393559
53968,FALSE,2,0.010116540824579918
53979,FALSE,2,0.30285481123113805
53980,FALSE,2,0.1448793682865613
53984,FALSE,2,0.07659939242780137
53986,FALSE,2,0.17868830658982401
53995,FALSE,2,0.11530932504439553
53999,FALSE,2,0.3308486883821038
54e3,FALSE,2,0.22590163958522397
54008,FALSE,2,0.19873609065612574
54014,FALSE,2,0.1395779809989121
54024,FALSE,2,0.11063059852468175
54028,FALSE,2,0.02669536060541791
54031,FALSE,2,0.021081166740726392
54032,FALSE,2,0.18500738091414112
54033,FALSE,2,0.030573460610641437
54034,FALSE,2,0.11164603638625423
54036,FALSE,2,0.04116781456911158
54043,FALSE,2,0.11763575566447819
54048,FALSE,2,0.14994784833139327
54049,FALSE,2,0.3093830592462663
54051,FALSE,2,0.3337598706609861
54053,FALSE,2,0.20777602218291885
54054,FALSE,2,0.0014147445366078113
54060,FALSE,2,0.36732654656224284
54064,FALSE,2,0.07156599902701093
54069,FALSE,2,0.2275373382635026
54079,FALSE,2,0.05199013823605045
54083,FALSE,2,0.2821880111734561
54085,FALSE,2,0.11189735263749621
54086,FALSE,2,0.21214154046265962
54087,FALSE,2,0.16197634839527397
54094,FALSE,2,0.13260045248134503
54099,FALSE,2,0.313937373552576
54103,FALSE,2,0.3157837548315577
54117,FALSE,2,0.28975235532549193
54122,FALSE,2,0.2871687478104529
54130,FALSE,2,0.02652426749938879
54138,FALSE,2,0.3004028937201609
54144,FALSE,2,0.0841947200814254
54150,FALSE,2,0.010883259196980402
54174,FALSE,2,0.24058533803654739
54179,FALSE,2,0.20778601190912915
54191,FALSE,2,0.0693768522127089
54205,FALSE,2,0.16382494868398823
54212,FALSE,2,0.26217274618392455
54225,FALSE,2,0.18576075157010632
54228,FALSE,2,0.22909494130033783
54230,FALSE,2,0.3001444899383927
54236,FALSE,2,0.04561814100896164
54237,FALSE,2,0.19718129195578765
54243,FALSE,2,0.2030780010244509
54244,FALSE,2,0.2310989052437131
54246,FALSE,2,0.05261289317631506
54252,FALSE,2,0.20618642610251536
54255,FALSE,2,0.07234834288094587
54258,FALSE,2,0.23175424919096174
54259,FALSE,2,0.16484268977919894
54266,FALSE,2,0.1454032609900511
54267,FALSE,2,0.362430237386173
54273,FALSE,2,0.3262073155812215
54275,FALSE,2,0.031072006265174285
54278,FALSE,2,0.32146626519134924
54309,FALSE,2,0.03731169570000753
54311,FALSE,2,0.25138518715265745
54314,FALSE,2,0.3453227154311929
54316,FALSE,2,0.1239113178324829
54318,FALSE,2,0.06144630041401358
54320,FALSE,2,0.1230652970695718
54325,FALSE,2,0.3611710610144335
54347,FALSE,2,0.001096200390008059
54351,FALSE,2,0.33205112216552024
54352,FALSE,2,0.1410231223465556
54360,FALSE,2,0.1415454731781207
54361,FALSE,2,0.20845631736588674
54368,FALSE,2,0.3049802180346241
54369,FALSE,2,0.2083044594874316
54372,FALSE,2,0.2990402733839206
54373,FALSE,2,0.35484658525838103
54375,FALSE,2,0.19993902521454263
54376,FALSE,2,0.2837987608884684
54380,FALSE,2,0.22934243532092136
54388,FALSE,2,0.22301629540785248
54389,FALSE,2,0.3250900637586469
54391,FALSE,2,0.13271117896286563
54392,FALSE,2,0.17099488823727652
54396,FALSE,2,0.26080994336312757
54404,FALSE,2,0.07559623928451371
54408,FALSE,2,0.04069622109266987
54409,TRUE,2,0.24368680653911223
54412,FALSE,2,0.030190529172554534
54413,FALSE,2,0.35016332847812226
54415,FALSE,2,0.337709752043718
54420,FALSE,2,0.19933774508401647
54421,FALSE,2,0.19432131115583043
54423,FALSE,2,0.20760021124544512
54425,FALSE,2,0.2081465840917183
54428,FALSE,2,0.12337546269103279
54432,FALSE,2,0.23061669905096663
54435,FALSE,2,0.3715386417502651
54436,FALSE,2,0.03642127910585432
54437,FALSE,2,0.298415644593107
54439,FALSE,2,0.20997210184692597
54454,FALSE,2,0.06948323168743406
54455,FALSE,2,0.0653026024978402
54466,FALSE,2,0.29787457281153207
54472,FALSE,2,0.28725316238942794
54475,FALSE,2,0.22505166170324736
54487,FALSE,2,0.20587665582019268
54489,FALSE,2,0.3360657942185502
54490,FALSE,2,0.00866217128101828
54493,FALSE,2,0.33622795104940706
54517,FALSE,2,0.3225875354695755
54523,FALSE,2,0.03057482900352763
54530,FALSE,2,0.11394946014057974
54531,FALSE,2,0.08425041600522984
54533,FALSE,2,0.2338380178389806
54537,FALSE,2,0.09708825301217225
54540,FALSE,2,0.35775013973238984
54542,FALSE,2,0.2594182380450282
54548,FALSE,2,0.3817356038999106
54554,FALSE,2,0.12625405922990485
54557,FALSE,2,0.04605064989988689
54572,FALSE,2,0.2042359083396033
54599,FALSE,2,0.31477105203100963
54608,FALSE,2,0.215963057819966
54610,FALSE,2,0.05662666640700691
54620,FALSE,2,0.023163033290313502
54629,FALSE,2,0.01165388484153224
54649,FALSE,2,0.20339626664327734
54670,FALSE,2,0.1791552608761133
54672,FALSE,2,0.10398628236255188
54673,FALSE,2,0.28690043759976697
54682,FALSE,2,0.3676972988144046
54688,FALSE,2,0.37181989286517597
54693,FALSE,2,0.15675942102505278
54695,FALSE,2,0.12130106417692672
54698,FALSE,2,0.35626001536536556
54701,FALSE,2,0.22103235809549726
54704,FALSE,2,0.24326355167453378
54705,FALSE,2,0.3906035574365449
54706,FALSE,2,0.27089565090312573
54728,FALSE,2,0.36934107066093985
54729,FALSE,2,0.08028832318758987
54730,FALSE,2,0.37688421685980794
54731,FALSE,2,0.20462521274048984
54757,FALSE,2,0.1331991073268443
54764,FALSE,2,0.21903132813069723
54773,FALSE,2,0.30478184025423666
54781,FALSE,2,0.059103696855123435
54786,FALSE,2,0.12629260853352123
54793,FALSE,2,0.05861193182858097
54802,FALSE,2,0.3235455227181749
54807,FALSE,2,0.2920387574300666
54815,FALSE,2,0.05248469339672055
54816,FALSE,2,0.2238639723519783
54824,FALSE,2,0.2937912036844078
54825,FALSE,2,0.12284475130853582
54836,FALSE,2,0.14079385118503737
54839,FALSE,2,0.08032583873900224
54840,FALSE,2,0.07071610283620779
54852,FALSE,2,0.03435425111639054
54854,FALSE,2,0.15130582808443624
54859,FALSE,2,0.30883925494557035
54869,FALSE,2,0.0013405569154107501
54880,FALSE,2,0.25043891441790866
54885,TRUE,2,0.2313460399474437
54889,FALSE,2,0.3211965752178678
54892,FALSE,2,0.11847175266631182
54897,FALSE,2,0.3228407172459739
54908,FALSE,2,0.2766553972706868
54916,FALSE,2,0.26740347347416493
54921,FALSE,2,0.3692353298881805
54922,FALSE,2,0.33709689169138485
54927,FALSE,2,0.08861445195509726
54929,FALSE,2,0.07580926918148373
54932,FALSE,2,0.3497830845966461
54934,FALSE,2,0.3805842960508507
54938,FALSE,2,0.1549391623325326
54946,FALSE,2,0.05242367318674133
54952,FALSE,2,0.18995333894440997
54956,FALSE,2,0.2672244685870464
54959,FALSE,2,0.267167397920461
54969,FALSE,2,0.25995086938108053
54971,FALSE,2,0.3044847875529575
54972,FALSE,2,0.200710377293461
54982,FALSE,2,0.0695177580422228
54988,FALSE,2,0.14105739723642216
54989,FALSE,2,0.34363324072466617
54991,FALSE,2,0.020926821057029317
54992,FALSE,2,0.3142543867149416
54996,FALSE,2,0.051346520915239904
55003,FALSE,2,0.24275629403223778
55004,FALSE,2,0.1849592008248642
55017,FALSE,2,0.3093830050849807
55019,FALSE,2,0.1594494555774702
55020,FALSE,2,0.035745518985960914
55022,FALSE,2,0.03929757764639536
55029,FALSE,2,0.136730332611011
55032,FALSE,2,0.05775563465274606
55039,FALSE,2,0.1201071214250968
55040,FALSE,2,0.3309853232759402
55054,FALSE,2,0.27151973001139224
55060,FALSE,2,0.24505179471599992
55061,FALSE,2,0.026733578788055923
55063,FALSE,2,0.13748322174628919
55066,FALSE,2,0.36458611721249395
55068,FALSE,2,0.3541791054615549
55077,FALSE,2,0.005125840346791992
55078,FALSE,2,0.03794868829737133
55079,FALSE,2,0.12660432549138884
55080,FALSE,2,0.32797594881284764
55083,FALSE,2,0.21464047895995525
55085,FALSE,2,0.23051618804743687
55096,FALSE,2,0.06648507793340735
55102,FALSE,2,0.32287293816026613
55103,FALSE,2,0.07703555608572984
55104,FALSE,2,0.26533914686086957
55105,FALSE,2,0.05606927216379718
55109,FALSE,2,0.3032240621862567
55113,FALSE,2,0.3165318278820401
55130,FALSE,2,0.12315004963604162
55138,FALSE,2,0.022995002521659404
55146,FALSE,2,0.36301256173302654
55167,FALSE,2,0.19968237041390013
55171,FALSE,2,0.07590343483979013
55186,FALSE,2,0.05712180495333883
55190,FALSE,2,0.36554878879610586
55197,FALSE,2,0.2907014797203692
55199,FALSE,2,0.27524643031346785
55201,FALSE,2,0.24605033899595524
55206,FALSE,2,0.03601003609877508
55218,FALSE,2,0.3247304938472769
55220,FALSE,2,0.008467495866783819
55224,FALSE,2,0.24949793854500005
55226,FALSE,2,0.15785346544385911
55227,FALSE,2,0.34764657422180595
55237,FALSE,2,0.06044390569576529
55248,FALSE,2,0.22389102209593423
55261,FALSE,2,0.27694483271062664
55265,FALSE,2,0.33473520850252736
55268,FALSE,2,0.11380057768399637
55277,FALSE,2,0.20056077371754696
55292,FALSE,2,0.35913793421813234
55297,FALSE,2,0.32539738247642314
55300,FALSE,2,0.12690485207798355
55301,FALSE,2,0.2544582895653459
55306,FALSE,2,0.2801225418290375
55307,FALSE,2,0.1592067720105176
55310,FALSE,2,0.24608134056427639
55317,FALSE,2,0.2999009105502504
55318,FALSE,2,0.37249751826407645
55322,FALSE,2,0.35989747131839783
55324,FALSE,2,0.005881188308461492
55326,FALSE,2,0.060998492182489795
55341,FALSE,2,0.32744131242094526
55344,FALSE,2,0.17620896628568242
55348,FALSE,2,0.3024504141979125
55349,FALSE,2,0.32172681187037383
55351,FALSE,2,0.3327692111679139
55352,FALSE,2,0.23523297395479523
55353,FALSE,2,0.0023240451638837797
55359,FALSE,2,0.19371927146394072
55360,FALSE,2,0.3426505401639326
55361,FALSE,2,0.05382627171234846
55370,FALSE,2,0.020517396721157096
55381,FALSE,2,0.2949238574151706
55385,FALSE,2,0.20805506134262142
55391,FALSE,2,0.21207794985124226
55398,FALSE,2,0.3339749003089373
55405,FALSE,2,0.33900632459491015
55410,FALSE,2,0.34650120773086074
55411,FALSE,2,0.19113393598975267
55412,FALSE,2,0.33877659638450486
55413,FALSE,2,0.07983108760250654
55414,FALSE,2,0.033831762386010836
55421,FALSE,2,0.15127759048930053
55427,FALSE,2,0.3133081380400938
55430,FALSE,2,0.2589356470275983
55436,FALSE,2,0.289511250376586
55439,FALSE,2,0.29827785122099454
55451,FALSE,2,0.23019612994435867
55454,FALSE,2,0.28893971974283583
55465,FALSE,2,0.07150420833271529
55469,FALSE,2,0.026720359567652088
55471,FALSE,2,0.2896035321940215
55472,FALSE,2,0.36134383164560113
55482,FALSE,2,0.25480192562389287
55490,FALSE,2,0.3123702853254263
55492,FALSE,2,0.12155873033481669
55493,FALSE,2,0.2950111532693793
55494,FALSE,2,0.036118474112077754
55506,FALSE,2,0.35496528112994324
55510,FALSE,2,0.014430754684714697
55511,FALSE,2,0.33794836159039654
55520,FALSE,2,0.26854859594057623
55523,FALSE,2,0.3555602414329657
55524,FALSE,2,0.295271820699537
55534,FALSE,2,0.3124878210489173
55541,FALSE,2,0.3164011225563123
55542,FALSE,2,0.04608536901474072
55548,FALSE,2,0.3679398860686646
55553,FALSE,2,0.3346126856907631
55568,FALSE,2,0.32145075566493686
55571,FALSE,2,0.36377833440365054
55577,FALSE,2,0.3744550307832393
55578,FALSE,2,0.01562502368784274
55579,FALSE,2,0.040896244624114536
55585,FALSE,2,0.21940324182807866
55586,FALSE,2,0.3330864759659611
55591,FALSE,2,0.13213838571473527
55592,FALSE,2,0.15543050078778725
55595,FALSE,2,0.15537308362863175
55597,FALSE,2,0.13281287454303578
55600,FALSE,2,0.32525536865714627
55609,FALSE,2,0.10726530937811131
55612,FALSE,2,0.29614251177011963
55616,FALSE,2,0.24967856068535996
55618,FALSE,2,0.29999419523973314
55632,FALSE,2,0.30106178568530845
55637,FALSE,2,0.35702249187290763
55639,FALSE,2,0.05661296718020328
55647,FALSE,2,0.07286078543920724
55651,FALSE,2,0.11540794915522641
55655,FALSE,2,0.356676955705971
55666,FALSE,2,0.21058226173539396
55674,FALSE,2,0.3657022899346691
55678,FALSE,2,0.36296245460175364
55679,FALSE,2,0.38680779083502165
55680,FALSE,2,0.2937648967921302
55683,FALSE,2,0.19585242016155463
55691,FALSE,2,0.05749729406846453
55700,FALSE,2,0.19966819526737928
55702,FALSE,2,0.13655726263866041
55703,FALSE,2,0.08591428170481234
55705,FALSE,2,0.12327079751962472
55714,FALSE,2,0.08622781800322643
55716,FALSE,2,0.18501130397849078
55718,FALSE,2,0.37426091393958244
55726,FALSE,2,0.22898479613806347
55727,FALSE,2,0.3122986592781403
55730,FALSE,2,0.28210856264066425
55736,FALSE,2,0.24848095423645744
55737,FALSE,2,0.2508242391415128
55739,FALSE,2,0.24044385905157076
55740,FALSE,2,0.024956521598476958
55741,FALSE,2,0.001429174835147257
55747,FALSE,2,0.31699185716211237
55749,FALSE,2,0.3085477769603981
55752,FALSE,2,0.03163406535565883
55754,FALSE,2,0.33727230970913147
55767,FALSE,2,0.3361912010710492
55768,FALSE,2,0.08267229981152374
55773,FALSE,2,0.3073916226983112
55787,FALSE,2,0.16488546878931024
55788,FALSE,2,0.2287092225793163
55794,FALSE,2,0.38241854363467237
55796,FALSE,2,0.29758042657541395
55797,FALSE,2,0.2505086652504464
55798,FALSE,2,0.2821811622430908
55799,FALSE,2,0.2831999901975342
55801,FALSE,2,0.3316516658723108
55817,FALSE,2,0.3857070085849497
55821,FALSE,2,0.30767232131987365
55822,FALSE,2,0.20267454406747012
55823,FALSE,2,0.2788740485152454
55826,FALSE,2,0.3049155893206923
55831,FALSE,2,0.21007100279782928
55834,FALSE,2,0.027644080631682447
55836,FALSE,2,0.32881600619233303
55849,FALSE,2,0.1711959311821206
55851,FALSE,2,0.3330875473043136
55853,FALSE,2,0.3288371477517809
55855,FALSE,2,0.18931325649373074
55860,FALSE,2,0.15380528687329156
55863,FALSE,2,0.3615753794843761
55869,FALSE,2,0.3220824314852989
55870,FALSE,2,0.37946657152126423
55879,FALSE,2,0.280757149102882
55885,FALSE,2,0.09612667378730239
55894,FALSE,2,0.2571168670619761
55898,FALSE,2,0.2603682054136993
55901,FALSE,2,0.3483867011518844
55918,FALSE,2,0.27987551500394164
55932,FALSE,2,0.28451302841985804
55933,FALSE,2,0.33655588177174156
55935,FALSE,2,0.3099184067403308
55937,FALSE,2,0.3903223250335495
55941,FALSE,2,0.32746292112418834
55946,FALSE,2,0.18944434979971506
55947,FALSE,2,0.35718426717958707
55952,FALSE,2,0.2877550954356179
55953,FALSE,2,0.31864846959390947
55955,FALSE,2,0.3888769164733187
55963,FALSE,2,0.28889713997879635
55966,FALSE,2,0.3878988434941689
55971,FALSE,2,0.23726225495692818
55974,FALSE,2,0.39157446879683055
55979,FALSE,2,0.32102281710124386
55987,FALSE,2,0.22937089769365124
55989,FALSE,2,0.04134293930642049
55990,FALSE,2,0.27809442463026635
55993,FALSE,2,0.17629130280881855
56007,FALSE,2,0.1797337504628762
56016,FALSE,2,0.025965702250225247
56020,FALSE,2,0.32638985021019895
56023,FALSE,2,0.201469234861323
56026,FALSE,2,0.08803199078094325
56036,FALSE,2,0.164683258237536
56042,FALSE,2,0.36722304601442635
56044,FALSE,2,0.387033416099157
56050,FALSE,2,0.1697438351304985
56053,FALSE,2,0.03344275607387602
56054,FALSE,2,0.09774285451650652
56055,FALSE,2,0.18789103638008725
56056,FALSE,2,0.029445770890327592
56057,FALSE,2,0.11198075441933693
56067,FALSE,2,0.08980629882189815
56070,FALSE,2,0.027326008300422984
56072,FALSE,2,0.2057270801763111
56074,FALSE,2,0.1927974841377697
56082,FALSE,2,0.09663528604344178
56085,FALSE,2,0.11837266016276365
56086,FALSE,2,0.2039026571907388
56091,FALSE,2,0.1179987536744201
56106,FALSE,2,0.16334879568992866
56111,FALSE,2,0.03466692476701142
56118,FALSE,2,0.23241952988033945
56122,FALSE,2,0.17561240361172356
56126,FALSE,2,0.11253039781238648
56127,FALSE,2,0.38173441139121544
56131,FALSE,2,0.30578165918680555
56133,FALSE,2,0.3271253496323865
56134,FALSE,2,0.38636221397776266
56143,FALSE,2,0.23963312579276572
56144,FALSE,2,0.06512027771051912
56146,FALSE,2,0.31464574927825906
56148,FALSE,2,0.3179328337790233
56153,FALSE,2,0.14869508861059316
56154,FALSE,2,0.17071717432948583
56167,FALSE,2,0.37920282661968296
56168,FALSE,2,0.2262018318152339
56172,FALSE,2,0.22699966743802422
56174,FALSE,2,0.17822249204194957
56176,FALSE,2,0.2803849578419327
56177,FALSE,2,0.24432497883899013
56178,FALSE,2,0.08212438667562191
56181,FALSE,2,0.29566131351240377
56184,FALSE,2,0.03569810747566147
56190,FALSE,2,0.3421980338849761
56191,FALSE,2,0.3425245655250308
56192,FALSE,2,0.13112118189572727
56194,FALSE,2,0.1300758633597111
56197,FALSE,2,0.1911466674539162
56201,FALSE,2,0.20905912608242902
56214,FALSE,2,0.06766958277232256
56215,FALSE,2,0.09421577104121845
56216,FALSE,2,0.22553130012534892
56217,FALSE,2,0.010239695393922072
56219,FALSE,2,0.2426168403736495
56222,FALSE,2,0.2609068586103557
56232,FALSE,2,0.3493730798867854
56234,FALSE,2,0.0862470206594956
56236,FALSE,2,0.34819685157895164
56239,FALSE,2,0.3036983546141519
56254,FALSE,2,0.28639676290366384
56255,FALSE,2,0.29263104125526795
56263,FALSE,2,0.29945094112839216
56264,FALSE,2,0.35780013241278463
56265,FALSE,2,0.24583404253083516
56272,FALSE,2,0.3418611131459532
56275,FALSE,2,0.16252490042318815
56276,FALSE,2,0.18620219315585768
56282,FALSE,2,0.04386319934652259
56285,FALSE,2,0.1588215270014474
56286,FALSE,2,0.3460643324640243
56287,FALSE,2,0.3190930478759802
56294,FALSE,2,0.29505984286103415
56312,FALSE,2,0.2900618385894707
56313,FALSE,2,0.2790510780808093
56315,FALSE,2,0.08759668083904773
56317,FALSE,2,0.0679903834139413
56318,FALSE,2,0.18808981083418985
56320,FALSE,2,0.1441891280191247
56322,FALSE,2,0.030288129281903553
56323,FALSE,2,0.0020040496220622376
56324,FALSE,2,0.026098194663514557
56325,FALSE,2,0.19935743542285153
56336,FALSE,2,0.30346538065819606
56338,FALSE,2,0.24470348048941443
56342,FALSE,2,0.07737201069890538
56349,FALSE,2,0.037994869044025145
56352,FALSE,2,0.29607594545347843
56359,FALSE,2,0.10986235392976902
56364,FALSE,2,0.35546487021214457
56369,FALSE,2,0.3331573077599128
56374,FALSE,2,0.2160932673181122
56376,FALSE,2,0.2518050134520915
56378,FALSE,2,0.1774668288792448
56385,FALSE,2,0.2685486446503806
56388,FALSE,2,0.36865935468648614
56392,FALSE,2,0.3002652829754419
56395,FALSE,2,0.016609041777325285
56396,FALSE,2,0.27939367943733523
56397,FALSE,2,0.35219943808242116
56398,FALSE,2,0.3158946593986352
56399,FALSE,2,0.3060249959947522
56400,FALSE,2,0.21358018678610402
56401,FALSE,2,0.12414604150173697
56402,FALSE,2,0.349750019272933
56403,FALSE,2,0.17198980494276378
56404,FALSE,2,0.35588475881750053
56407,FALSE,2,0.20904515936691992
56410,FALSE,2,0.27312245869933754
56412,FALSE,2,0.30658890785059545
56419,FALSE,2,0.22573481188324754
56424,FALSE,2,0.1413690933777093
56430,FALSE,2,0.30005456616141246
56433,FALSE,2,0.030116759965185747
56434,FALSE,2,0.36801073945242613
56435,FALSE,2,0.35463382078935607
56436,FALSE,2,0.09683650465378171
56437,FALSE,2,0.05977209969853057
56438,FALSE,2,0.17296063585762342
56441,FALSE,2,0.09011473079669048
56443,FALSE,2,0.18050715276091836
56450,FALSE,2,0.10046875681179822
56452,FALSE,2,0.3260809117488596
56454,FALSE,2,0.3102959916713071
56456,FALSE,2,0.17469923819061023
56457,FALSE,2,0.32355129124649656
56459,FALSE,2,0.346981518502307
56469,FALSE,2,0.20792185938360294
56472,FALSE,2,0.12109476156615462
56476,FALSE,2,0.1379507258487628
56480,FALSE,2,0.052380680168538474
56481,FALSE,2,0.19994222056499297
56486,FALSE,2,0.3476813426895049
56493,FALSE,2,0.35645683607899453
56498,FALSE,2,0.3388965888866467
56503,FALSE,2,0.04795385835440768
56504,FALSE,2,0.06485494003861302
56505,FALSE,2,0.23903814763480277
56510,FALSE,2,0.10225004525654972
56512,FALSE,2,0.35731188770511246
56518,FALSE,2,0.017710538953142483
56519,FALSE,2,0.2735659281254471
56520,FALSE,2,0.042419129461724575
56524,FALSE,2,0.2458800042235188
56527,FALSE,2,0.3424307164564605
56528,FALSE,2,0.22468793263274245
56529,FALSE,2,0.276953133703831
56535,FALSE,2,0.12062597141953035
56543,FALSE,2,0.17594291487003313
56544,FALSE,2,0.3324455753311484
56551,FALSE,2,0.09991897934118488
56562,FALSE,2,0.023988885673526684
56575,FALSE,2,0.11989663173804337
56584,FALSE,2,0.33231813782735015
56589,FALSE,2,0.1979439600897919
56590,FALSE,2,0.2686869979129618
56603,FALSE,2,0.23576954197543573
56605,FALSE,2,0.3367691147719315
56608,FALSE,2,0.35667431320229576
56610,FALSE,2,0.24195102677786826
56611,FALSE,2,0.28937558103071387
56616,FALSE,2,0.23779118369867758
56621,FALSE,2,0.3575742161747841
56622,FALSE,2,0.3622026344984969
56625,FALSE,2,0.3585460934854328
